Word,Word,hits,misses,correct rejections,false alarms,acc,false_alarm_rate,hit_rate,num_synonyms,num_ratings_synonyms,num_meanings,num_ratings_meanings,word_upper,word,arousal,concrete,fam,image,valence,pos,num_meanings_wordnet,num_synonyms_wordnet,Lg10WF,Lg10CD,google_ngram_frequency
PERMISSIBLE,PERMISSIBLE,46,31,73,9,0.7484276729559748,0.10975609756097561,0.5974025974025974,2.92,25.0,1.2083333333333333,24.0,PERMISSIBLE,PERMISSIBLE,2.81818181818182,1.88461538461538,4.71428571428571,1.5,3.66666666666667,a,2,3,1.3802,1.3424,-12.405727389544062
LEANS,LEANS,46,31,74,11,0.7407407407407407,0.12941176470588237,0.5974025974025974,2.4482758620689653,29.0,1.6923076923076923,26.0,LEANS,LEANS,2.375,2.96,4.56666666666667,2.82142857142857,2.92857142857143,n,6,19,1.7482,1.7243,-12.729708234871165
AFTERNOONS,AFTERNOONS,43,29,77,2,0.7947019867549668,0.02531645569620253,0.5972222222222222,1.3636363636363635,22.0,1.0740740740740742,27.0,AFTERNOONS,AFTERNOONS,2.7,3.16,5.0,2.30434782608696,4.0,n,2,3,2.0086,1.959,-13.104404283971553
COORDINATE,COORDINATE,43,29,63,16,0.7019867549668874,0.20253164556962025,0.5972222222222222,2.739130434782609,23.0,1.4814814814814814,27.0,COORDINATE,COORDINATE,2.48,2.4,4.82142857142857,1.96153846153846,3.53571428571429,n,6,11,2.1173,2.0531,-11.148842167192056
RODS,RODS,43,29,77,5,0.7792207792207793,0.06097560975609756,0.5972222222222222,1.9259259259259256,27.0,1.7857142857142858,28.0,RODS,RODS,2.73913043478261,4.37037037037037,4.65384615384615,4.29166666666667,3.0,n,6,13,1.9685,1.7993,-12.245038067484805
BRASS,BRASS,43,29,72,6,0.7666666666666667,0.07692307692307693,0.5972222222222222,0.3478260869565217,23.0,1.962962962962963,27.0,BRASS,BRASS,2.72222222222222,4.17857142857143,4.85185185185185,4.0,3.46428571428571,n,7,21,2.7917,2.5866,-11.733451128419889
CLEANSED,CLEANSED,40,27,71,7,0.7655172413793103,0.08974358974358974,0.5970149253731343,2.5,20.0,1.4074074074074074,27.0,CLEANSED,CLEANSED,2.35,2.64,4.81481481481481,2.29166666666667,4.0,v,2,3,1.4472,1.3802,-13.47828565114839
PRECISELY,PRECISELY,40,27,60,15,0.704225352112676,0.2,0.5970149253731343,2.111111111111111,27.0,1.1785714285714286,28.0,PRECISELY,PRECISELY,2.82608695652174,1.62962962962963,4.76923076923077,1.66666666666667,3.75,r,3,11,2.7868,2.6848,-10.35233821813424
REAFFIRMED,REAFFIRMED,40,27,70,7,0.7638888888888888,0.09090909090909091,0.5970149253731343,1.76,25.0,1.1071428571428572,28.0,REAFFIRMED,REAFFIRMED,2.95454545454545,1.81481481481481,4.46153846153846,1.70833333333333,3.89285714285714,v,1,1,0.7782,0.7782,-13.571089279943768
ELIMINATES,ELIMINATES,53,36,84,13,0.7365591397849462,0.13402061855670103,0.5955056179775281,3.0,22.0,1.206896551724138,29.0,ELIMINATES,ELIMINATES,3.43478260869565,2.8,4.77777777777778,2.07407407407407,2.33333333333333,v,7,24,1.5798,1.5441,-12.835506405374607
DAUNTING,DAUNTING,50,34,80,10,0.7471264367816092,0.1111111111111111,0.5952380952380952,3.04,25.0,1.1724137931034482,29.0,DAUNTING,DAUNTING,3.5,1.6,4.62068965517241,1.88888888888889,2.31034482758621,v,2,10,1.2304,1.2304,-12.893195713806657
CLENCHED,CLENCHED,50,34,84,7,0.7657142857142857,0.07692307692307693,0.5952380952380952,1.9615384615384612,26.0,1.3076923076923077,26.0,CLENCHED,CLENCHED,4.04545454545455,3.42307692307692,4.82142857142857,3.48,2.14285714285714,v,3,5,1.3617,1.3222,-11.86492820879094
PAX,PAX,50,34,88,2,0.7931034482758621,0.022222222222222223,0.5952380952380952,0.2727272727272727,11.0,1.0833333333333333,12.0,PAX,PAX,2.54545454545455,2.5,2.35714285714286,1.48,3.23076923076923,n,1,2,1.6435,1.2304,-13.778771772805335
ARMIES,ARMIES,50,34,87,7,0.7696629213483146,0.07446808510638298,0.5952380952380952,1.608695652173913,23.0,1.1923076923076923,26.0,ARMIES,ARMIES,4.16666666666667,4.03571428571429,4.92857142857143,4.47826086956522,2.21428571428571,n,3,9,2.2529,2.0828,-11.583384304434349
ACCOMPLICE,ACCOMPLICE,47,32,79,11,0.7455621301775148,0.12222222222222222,0.5949367088607594,2.576923076923077,26.0,1.2758620689655171,29.0,ACCOMPLICE,ACCOMPLICE,3.5,3.25,4.6551724137931,2.85185185185185,2.31034482758621,n,1,2,2.3365,2.1703,-13.583941666822478
RUMP,RUMP,47,32,80,7,0.7650602409638554,0.08045977011494253,0.5949367088607594,3.1052631578947367,19.0,1.7037037037037035,27.0,RUMP,RUMP,2.85,3.92,4.51851851851852,3.66666666666667,3.03571428571429,n,3,33,1.8633,1.8129,-13.45459625059229
CLANNISH,CLANNISH,47,32,89,0,0.8095238095238095,0.0,0.5949367088607594,1.8,20.0,1.0476190476190477,21.0,CLANNISH,CLANNISH,2.95833333333333,1.84,3.03333333333333,1.85714285714286,2.42857142857143,s,2,6,0.7782,0.7782,-16.295248048371565
PERSISTENCE,PERSISTENCE,44,30,63,19,0.6858974358974359,0.23170731707317074,0.5945945945945946,1.7407407407407407,27.0,1.1785714285714286,28.0,PERSISTENCE,PERSISTENCE,3.1304347826087,1.7037037037037,4.80769230769231,2.08695652173913,3.85714285714286,n,3,12,1.6335,1.5682,-11.733994321785548
SHORTHANDED,SHORTHANDED,44,30,69,9,0.743421052631579,0.11538461538461539,0.5945945945945946,1.72,25.0,1.48,25.0,SHORTHANDED,SHORTHANDED,2.59090909090909,2.42307692307692,4.78571428571429,2.4,2.17857142857143,,0,0,1.4314,1.415,-16.10457962980001
PHENOBARBITAL,PHENOBARBITAL,44,30,80,1,0.8,0.012345679012345678,0.5945945945945946,0.3076923076923077,13.0,1.0,19.0,PHENOBARBITAL,PHENOBARBITAL,2.5,3.92,2.03846153846154,2.07407407407407,2.76,n,1,5,1.0792,0.9542,-14.20002342799736
STICKUP,STICKUP,44,30,74,9,0.7515923566878981,0.10843373493975904,0.5945945945945946,1.9090909090909087,22.0,1.4642857142857142,28.0,STICKUP,STICKUP,4.25,2.88,4.37037037037037,3.2962962962963,1.96296296296296,n,1,4,1.7924,1.6128,-17.452327686950458
TREATIES,TREATIES,41,28,65,9,0.7412587412587412,0.12162162162162163,0.5942028985507246,2.2142857142857144,28.0,1.3333333333333333,27.0,TREATIES,TREATIES,3.0,3.56,4.53333333333333,2.67857142857143,3.60714285714286,n,1,3,1.6335,1.5682,-11.705363414376858
PERUSE,PERUSE,51,35,88,11,0.7513513513513513,0.1111111111111111,0.5930232558139535,2.65,20.0,1.0869565217391304,23.0,PERUSE,PERUSE,2.35294117647059,2.11111111111111,4.17857142857143,2.21739130434783,3.53571428571429,v,1,1,1.2788,1.2788,-14.54332984529321
CONNIE,CONNIE,51,35,93,1,0.8,0.010638297872340425,0.5930232558139535,0.0476190476190476,21.0,1.1153846153846154,26.0,CONNIE,CONNIE,2.625,3.6,3.46153846153846,2.92592592592593,3.2962962962963,,0,0,2.9069,2.1673,-12.447695153673598
TRANSFUSION,TRANSFUSION,48,33,83,4,0.7797619047619048,0.04597701149425287,0.5925925925925926,1.1363636363636365,22.0,1.5714285714285714,28.0,TRANSFUSION,TRANSFUSION,3.45454545454545,3.53846153846154,4.5,3.42307692307692,2.38461538461538,n,2,3,1.8976,1.8129,-12.477118463598009
SCOOT,SCOOT,48,33,80,6,0.7664670658682635,0.06976744186046512,0.5925925925925926,3.0476190476190474,21.0,1.4074074074074074,27.0,SCOOT,SCOOT,2.72727272727273,2.57692307692308,4.29166666666667,2.57692307692308,3.30769230769231,v,1,6,2.1847,2.1239,-14.592461230729198
DESERTED,DESERTED,48,33,77,14,0.7267441860465116,0.15384615384615385,0.5925925925925926,3.136363636363636,22.0,1.5555555555555556,27.0,DESERTED,DESERTED,2.72727272727273,2.46153846153846,4.66666666666667,3.15384615384615,1.80769230769231,v,4,10,2.4425,2.3636,-11.878404377091586
TELEGRAM,TELEGRAM,48,33,78,9,0.75,0.10344827586206896,0.5925925925925926,1.2758620689655171,29.0,1.1111111111111112,27.0,TELEGRAM,TELEGRAM,3.08333333333333,4.64,4.56666666666667,4.17857142857143,3.17857142857143,n,1,2,2.6739,2.3729,-12.498978787636458
DULY,DULY,45,31,77,9,0.7530864197530864,0.10465116279069768,0.5921052631578947,1.64,25.0,1.0454545454545454,22.0,DULY,DULY,2.25,1.96,3.82758620689655,1.25,3.17857142857143,r,1,2,1.8451,1.8129,-12.334757446116525
REVITALIZE,REVITALIZE,45,31,71,13,0.725,0.15476190476190477,0.5921052631578947,2.736842105263158,19.0,1.1851851851851851,27.0,REVITALIZE,REVITALIZE,3.85,1.92,4.55555555555556,1.58333333333333,4.42857142857143,v,2,4,1.1461,1.0792,-14.376084110504328
CARVINGS,CARVINGS,45,31,75,11,0.7407407407407407,0.12790697674418605,0.5921052631578947,2.0416666666666665,24.0,1.3571428571428572,28.0,CARVINGS,CARVINGS,2.6,4.2,4.82142857142857,4.30769230769231,3.42857142857143,n,6,10,1.2304,1.1761,-13.66263834677916
TWIN,TWIN,45,31,79,7,0.7654320987654321,0.08139534883720931,0.5921052631578947,1.1851851851851851,27.0,1.6896551724137931,29.0,TWIN,TWIN,2.22727272727273,3.96153846153846,4.75862068965517,4.18518518518519,3.6551724137931,n,9,22,2.7267,2.5315,-11.281950051903102
MARC,MARC,45,31,84,5,0.7818181818181819,0.056179775280898875,0.5921052631578947,0.0,21.0,1.125,16.0,MARC,MARC,2.22222222222222,3.03703703703704,3.67857142857143,2.21739130434783,2.96296296296296,n,1,1,2.42,1.6532,-11.981791321773049
PANDER,PANDER,42,29,75,4,0.78,0.05063291139240506,0.5915492957746479,3.0,20.0,1.25,24.0,PANDER,PANDER,2.4,2.04,3.92857142857143,1.76923076923077,2.33333333333333,n,3,13,0.8451,0.7782,-15.30798209898449
BAUBLE,BAUBLE,42,29,73,2,0.7876712328767124,0.02666666666666667,0.5915492957746479,2.363636363636364,22.0,1.2727272727272727,22.0,BAUBLE,BAUBLE,2.625,3.32,3.5,3.07142857142857,3.25,n,2,8,1.3617,1.3222,-15.697137409843672
BITS,BITS,55,38,89,10,0.75,0.10101010101010101,0.5913978494623656,2.6153846153846154,26.0,2.230769230769231,26.0,BITS,BITS,2.45454545454545,3.36,4.78571428571429,3.12,3.03703703703704,n,11,28,2.7404,2.5798,-11.081923719516189
HYSTERIA,HYSTERIA,55,38,88,8,0.7566137566137566,0.08333333333333333,0.5913978494623656,2.25,28.0,1.3703703703703705,27.0,HYSTERIA,HYSTERIA,4.41666666666667,2.12,4.7,2.89285714285714,1.78571428571429,n,3,8,2.0682,1.959,-12.814508063319488
TALENTS,TALENTS,52,36,83,12,0.7377049180327869,0.12631578947368421,0.5909090909090909,2.9285714285714284,28.0,1.4444444444444444,27.0,TALENTS,TALENTS,3.75,2.28,4.93333333333333,2.07407407407407,4.07692307692308,n,2,5,2.3692,2.3096,-11.778735220318827
OBSESSING,OBSESSING,52,36,91,11,0.7526315789473684,0.10784313725490197,0.5909090909090909,2.5185185185185186,27.0,1.2857142857142858,28.0,OBSESSING,OBSESSING,3.59090909090909,1.84,4.6551724137931,1.81481481481481,2.0,v,2,4,1.9085,1.8633,-14.960733267678036
REPLICA,REPLICA,39,27,68,9,0.7482517482517482,0.11688311688311688,0.5909090909090909,3.034482758620689,29.0,1.0,27.0,REPLICA,REPLICA,2.43478260869565,3.8,4.8,2.53571428571429,3.14285714285714,n,1,3,1.7559,1.716,-13.103588382250882
CANDID,CANDID,52,36,85,8,0.7569060773480663,0.08602150537634409,0.5909090909090909,2.652173913043478,23.0,1.6428571428571428,28.0,CANDID,CANDID,3.22727272727273,1.92307692307692,4.70833333333333,1.92307692307692,3.88461538461538,s,3,13,2.0128,1.9294,-13.302977068875746
REASSIGNMENT,REASSIGNMENT,49,34,84,6,0.7687861271676301,0.06666666666666667,0.5903614457831325,1.8421052631578947,19.0,1.1851851851851851,27.0,REASSIGNMENT,REASSIGNMENT,2.55,2.08,4.7037037037037,1.375,2.60714285714286,n,1,1,1.3222,1.2553,-14.48356068060126
EMPIRES,EMPIRES,49,34,83,7,0.7630057803468208,0.07777777777777778,0.5903614457831325,1.8846153846153848,26.0,1.3214285714285714,28.0,EMPIRES,EMPIRES,3.56521739130435,3.37037037037037,4.65384615384615,3.04166666666667,3.03571428571429,n,5,7,1.5315,1.4914,-12.574716078389772
CLANKING,CLANKING,49,34,86,5,0.7758620689655172,0.054945054945054944,0.5903614457831325,2.56,25.0,1.4137931034482758,29.0,CLANKING,CLANKING,3.5,3.15384615384615,4.20689655172414,2.44444444444444,2.3448275862069,v,2,2,1.7482,1.5911,-14.565771688232218
STRAIGHTEN,STRAIGHTEN,49,34,79,11,0.7398843930635838,0.12222222222222222,0.5903614457831325,1.875,24.0,1.3703703703703705,27.0,STRAIGHTEN,STRAIGHTEN,2.22222222222222,2.88888888888889,4.92857142857143,3.22727272727273,3.33333333333333,v,6,15,2.7574,2.6821,-13.070273784433384
GLENDALE,GLENDALE,46,32,76,11,0.7393939393939394,0.12643678160919541,0.5897435897435898,0.0,16.0,1.0,24.0,GLENDALE,GLENDALE,2.5,3.92592592592593,3.26923076923077,2.66666666666667,3.28571428571429,,0,0,1.6628,1.3617,-14.825784192696853
DOLING,DOLING,46,32,76,6,0.7625,0.07317073170731707,0.5897435897435898,2.583333333333333,12.0,1.1875,16.0,DOLING,DOLING,2.45454545454545,2.26923076923077,2.79166666666667,2.03846153846154,2.73076923076923,,0,0,1.3222,1.2788,-15.606042911793152
EMBARK,EMBARK,46,32,77,11,0.7409638554216867,0.125,0.5897435897435898,2.5,22.0,1.2222222222222223,27.0,EMBARK,EMBARK,3.41176470588235,2.46428571428571,4.81481481481481,2.69565217391304,3.96296296296296,v,3,6,1.8129,1.7993,-13.036480629599536
GRAINS,GRAINS,46,32,84,7,0.7692307692307693,0.07692307692307693,0.5897435897435898,1.4444444444444444,27.0,1.9310344827586208,29.0,GRAINS,GRAINS,1.9047619047619,4.38461538461539,4.67857142857143,4.18518518518519,3.51724137931034,n,15,23,1.7076,1.6335,-11.533416225658286
INHIBITIONS,INHIBITIONS,43,30,71,4,0.7702702702702703,0.05333333333333334,0.589041095890411,1.2608695652173914,23.0,1.1724137931034482,29.0,INHIBITIONS,INHIBITIONS,2.91666666666667,2.12,4.66666666666667,1.74074074074074,2.7037037037037,n,4,7,1.6532,1.5798,-13.752840892376334
WIPE,WIPE,43,30,70,6,0.7583892617449665,0.07894736842105263,0.589041095890411,3.0434782608695654,23.0,2.0,28.0,WIPE,WIPE,2.19047619047619,3.32,4.83333333333333,3.53846153846154,2.80769230769231,n,2,4,2.9355,2.8609,-12.069276205585709
WINNER,WINNER,43,30,73,6,0.7631578947368421,0.0759493670886076,0.589041095890411,3.458333333333333,24.0,1.4642857142857142,28.0,WINNER,WINNER,4.32,3.17391304347826,5.0,3.73076923076923,4.53571428571429,n,3,7,3.2022,2.9624,-11.882128421113062
MUMBLING,MUMBLING,53,37,90,11,0.7486910994764397,0.10891089108910891,0.5888888888888889,1.7083333333333333,24.0,1.148148148148148,27.0,MUMBLING,MUMBLING,2.16666666666667,3.07142857142857,4.89285714285714,3.04347826086957,2.17857142857143,n,4,9,2.0792,2.017,-13.708073214217888
TRANSPOSED,TRANSPOSED,40,28,70,6,0.7638888888888888,0.07894736842105263,0.5882352941176471,1.894736842105263,19.0,1.2692307692307692,26.0,TRANSPOSED,TRANSPOSED,2.73684210526316,2.2,4.22222222222222,1.66666666666667,3.07407407407407,v,8,17,0.8451,0.8451,-13.78367315629144
LODE,LODE,50,35,90,5,0.7777777777777778,0.05263157894736842,0.5882352941176471,1.1538461538461535,13.0,1.181818181818182,11.0,LODE,LODE,2.90909090909091,2.92307692307692,2.35714285714286,2.24,3.2962962962963,n,1,2,1.6232,1.5185,-14.723387265562796
WOUNDED,WOUNDED,50,35,78,16,0.7150837988826816,0.1702127659574468,0.5882352941176471,3.269230769230769,26.0,1.3448275862068966,29.0,WOUNDED,WOUNDED,3.47619047619048,3.24,4.62068965517241,4.0,1.39285714285714,n,4,12,2.9969,2.7745,-11.004228821926306
SHOWDOWN,SHOWDOWN,47,33,72,17,0.7041420118343196,0.19101123595505617,0.5875,2.4482758620689653,29.0,1.4074074074074074,27.0,SHOWDOWN,SHOWDOWN,4.375,2.4,4.7,2.85714285714286,2.32142857142857,n,1,4,1.8129,1.7634,-14.107456939478178
FRANCHISE,FRANCHISE,37,26,68,4,0.7777777777777778,0.05555555555555555,0.5873015873015873,1.2692307692307692,26.0,1.5714285714285714,28.0,FRANCHISE,FRANCHISE,2.95454545454545,3.44444444444444,4.84,3.125,3.25,n,4,6,2.0864,1.9494,-12.264723066248658
STRIKE,STRIKE,54,38,87,9,0.75,0.09375,0.5869565217391305,3.4074074074074074,27.0,2.730769230769231,26.0,STRIKE,STRIKE,4.22727272727273,3.23076923076923,4.92857142857143,3.64,2.03571428571429,n,27,70,3.3664,3.0938,-10.57099678922938
PREY,PREY,44,31,76,9,0.75,0.10588235294117647,0.5866666666666667,2.1724137931034484,29.0,1.4444444444444444,27.0,PREY,PREY,3.91666666666667,3.56,4.93333333333333,3.5,1.96428571428571,n,4,11,2.4502,2.3263,-11.461671401804542
UNITY,UNITY,44,31,64,14,0.7058823529411765,0.1794871794871795,0.5866666666666667,2.7586206896551726,29.0,1.2962962962962965,27.0,UNITY,UNITY,2.91666666666667,2.08333333333333,4.9,2.10714285714286,4.0,n,3,11,2.143,1.9395,-10.587703712362623
CROOKS,CROOKS,41,29,73,9,0.75,0.10975609756097561,0.5857142857142857,3.28,25.0,1.5384615384615383,26.0,CROOKS,CROOKS,3.95454545454545,3.26923076923077,4.85714285714286,3.92,1.78571428571429,n,4,13,2.1875,2.0792,-14.056184787238042
MAT,MAT,41,29,76,5,0.7748344370860927,0.06172839506172839,0.5857142857142857,2.16,25.0,1.8333333333333333,24.0,MAT,MAT,1.86363636363636,4.5,4.85714285714286,4.68,3.21428571428571,n,10,31,2.2529,2.1461,-11.781201765138231
DWELL,DWELL,41,29,71,9,0.7466666666666667,0.1125,0.5857142857142857,3.0454545454545454,22.0,1.9285714285714288,28.0,DWELL,DWELL,2.04545454545455,2.12,4.625,2.32,2.96153846153846,v,5,14,2.1553,2.1038,-11.96210475519144
SEALED,SEALED,41,29,69,9,0.7432432432432432,0.11538461538461539,0.5857142857142857,2.4166666666666665,24.0,1.3703703703703705,27.0,SEALED,SEALED,2.22222222222222,2.96428571428571,4.89285714285714,3.43478260869565,2.88888888888889,v,13,17,2.6972,2.6075,-11.611376059924297
MIDTERM,MIDTERM,48,34,80,8,0.7529411764705882,0.09090909090909091,0.5853658536585366,1.35,20.0,1.5555555555555556,27.0,MIDTERM,MIDTERM,2.7,3.32,4.96296296296296,2.375,2.25,n,3,5,2.0086,1.699,-14.353500805752136
APTITUDE,APTITUDE,38,27,69,3,0.781021897810219,0.041666666666666664,0.5846153846153846,2.0,22.0,1.2142857142857142,28.0,APTITUDE,APTITUDE,3.20833333333333,2.12,4.51851851851852,1.33333333333333,3.77777777777778,n,1,1,1.7482,1.6232,-13.043394802483387
PLANT,PLANT,38,27,67,5,0.7664233576642335,0.06944444444444445,0.5846153846153846,2.3703703703703702,27.0,2.7142857142857144,28.0,PLANT,PLANT,2.26086956521739,4.37037037037037,4.88,4.83333333333333,3.7037037037037,n,10,24,3.1489,2.9201,-9.477372212629824
DITCH,DITCH,45,32,78,8,0.754601226993865,0.09302325581395349,0.5844155844155844,1.9615384615384612,26.0,2.142857142857143,28.0,DITCH,DITCH,2.60869565217391,4.11111111111111,4.84,4.20833333333333,2.0,n,8,11,2.6042,2.49,-12.30868710560993
DEFRAUDED,DEFRAUDED,45,32,81,9,0.7544910179640718,0.1,0.5844155844155844,1.809523809523809,21.0,1.148148148148148,27.0,DEFRAUDED,DEFRAUDED,3.72222222222222,2.28571428571429,4.42857142857143,1.78260869565217,1.57142857142857,v,1,15,1.1461,1.1139,-15.240222237244554
ASLEEP,ASLEEP,45,32,80,4,0.7763975155279503,0.047619047619047616,0.5844155844155844,1.6363636363636365,22.0,1.0740740740740742,27.0,ASLEEP,ASLEEP,1.4,3.64,5.0,3.91666666666667,4.17857142857143,a,5,12,3.4052,3.232,-10.76520008295235
SEPARATED,SEPARATED,45,32,74,13,0.725609756097561,0.14942528735632185,0.5844155844155844,3.0416666666666665,24.0,1.4074074074074074,27.0,SEPARATED,SEPARATED,2.88888888888889,2.51851851851852,4.92857142857143,2.78260869565217,2.14814814814815,v,17,66,2.7332,2.6484,-10.48880011010812
VICTORIES,VICTORIES,45,32,79,8,0.7560975609756098,0.09195402298850575,0.5844155844155844,3.208333333333333,24.0,1.2962962962962965,27.0,VICTORIES,VICTORIES,4.48,2.64,4.89285714285714,2.73076923076923,4.42857142857143,n,1,2,1.7993,1.7404,-12.482620184966372
FALSE,FALSE,52,37,90,10,0.7513227513227513,0.1,0.5842696629213483,3.413793103448276,29.0,1.2962962962962965,27.0,FALSE,FALSE,2.66666666666667,2.56,5.0,1.62962962962963,2.07142857142857,a,11,30,3.033,2.9175,-10.016340270107612
CORDLESS,CORDLESS,42,30,72,4,0.7702702702702703,0.05263157894736842,0.5833333333333334,1.2222222222222223,27.0,1.25,28.0,CORDLESS,CORDLESS,2.0,3.69230769230769,4.68965517241379,4.11111111111111,3.44827586206897,a,1,1,1.3222,1.2304,-14.890564081799171
CRAZIEST,CRAZIEST,49,35,87,3,0.7816091954022989,0.03333333333333333,0.5833333333333334,3.4782608695652173,23.0,1.4444444444444444,27.0,CRAZIEST,CRAZIEST,4.54545454545455,1.5,4.75,2.38461538461538,2.19230769230769,s,5,18,2.0755,2.0492,-15.326508297775076
LENIENCY,LENIENCY,53,38,91,8,0.7578947368421053,0.08080808080808081,0.5824175824175825,2.833333333333333,24.0,1.2,25.0,LENIENCY,LENIENCY,1.96,1.68,4.53571428571429,1.69230769230769,3.67857142857143,n,3,9,1.3617,1.301,-14.247654520009824
INQUIRY,INQUIRY,46,33,74,14,0.718562874251497,0.1590909090909091,0.5822784810126582,2.72,25.0,1.44,25.0,INQUIRY,INQUIRY,2.95454545454545,2.46153846153846,4.82142857142857,1.72,3.07142857142857,n,3,10,2.2529,2.1303,-10.73562749680682
ROUGHLY,ROUGHLY,46,33,75,13,0.7245508982035929,0.14772727272727273,0.5822784810126582,3.3703703703703702,27.0,1.793103448275862,29.0,ROUGHLY,ROUGHLY,3.40909090909091,2.0,4.75862068965517,2.03703703703704,2.13793103448276,r,3,13,2.2068,2.1703,-10.900924077576676
PHYSICAL,PHYSICAL,46,33,74,8,0.7453416149068323,0.0975609756097561,0.5822784810126582,2.555555555555556,27.0,2.2758620689655173,29.0,PHYSICAL,PHYSICAL,3.77272727272727,2.96,4.86206896551724,2.33333333333333,3.3448275862069,a,7,9,3.1421,3.0099,-8.831022673321606
LIFELONG,LIFELONG,50,36,88,7,0.7624309392265194,0.07368421052631578,0.5813953488372093,1.9090909090909087,22.0,1.1333333333333333,30.0,LIFELONG,LIFELONG,2.75,2.56,4.66666666666667,1.61538461538462,3.92592592592593,s,1,2,1.8921,1.8692,-12.095392448020498
URGENCY,URGENCY,50,36,80,16,0.7142857142857143,0.16666666666666666,0.5813953488372093,2.55,20.0,1.5,28.0,URGENCY,URGENCY,4.5,1.84615384615385,4.83333333333333,2.15384615384615,2.11538461538462,n,4,6,1.8692,1.8261,-11.991973843154632
CRIMES,CRIMES,50,36,85,11,0.7417582417582418,0.11458333333333333,0.5813953488372093,1.7916666666666667,24.0,1.1111111111111112,27.0,CRIMES,CRIMES,4.33333333333333,2.78571428571429,4.96428571428571,2.73913043478261,1.32142857142857,n,2,7,2.7716,2.6304,-10.766974936750763
QUITTERS,QUITTERS,43,31,78,5,0.7707006369426752,0.060240963855421686,0.581081081081081,2.0,25.0,1.1538461538461535,26.0,QUITTERS,QUITTERS,2.45454545454545,2.53846153846154,4.60714285714286,2.0,1.78571428571429,n,1,1,1.6435,1.4314,-16.547638271264905
WEEPS,WEEPS,43,31,75,10,0.7421383647798742,0.11764705882352941,0.581081081081081,3.0,19.0,1.2592592592592593,27.0,WEEPS,WEEPS,3.05,3.2,4.48148148148148,3.45833333333333,1.71428571428571,v,1,2,1.4314,1.3802,-14.533116939349222
LIFESTYLE,LIFESTYLE,43,31,74,9,0.7452229299363057,0.10843373493975904,0.581081081081081,1.962962962962963,27.0,1.3793103448275863,29.0,LIFESTYLE,LIFESTYLE,2.5,1.76923076923077,4.86206896551724,1.85185185185185,3.6551724137931,n,1,4,2.4031,2.3324,-11.21753934464453
FLATTER,FLATTER,36,26,56,10,0.71875,0.15151515151515152,0.5806451612903226,2.827586206896552,29.0,1.6296296296296295,27.0,FLATTER,FLATTER,3.21739130434783,2.16,4.93333333333333,2.39285714285714,3.5,v,16,41,2.3032,2.2672,-13.246904505114395
TAKEOVER,TAKEOVER,47,34,73,15,0.7100591715976331,0.17045454545454544,0.5802469135802469,1.75,24.0,1.2962962962962965,27.0,TAKEOVER,TAKEOVER,4.11111111111111,2.42857142857143,4.85714285714286,2.56521739130435,1.85714285714286,n,2,5,1.9085,1.7404,-12.951140649811846
JUST,JUST,47,34,78,8,0.7485029940119761,0.09302325581395349,0.5802469135802469,3.4782608695652173,23.0,2.2962962962962963,27.0,JUST,JUST,2.59090909090909,1.5,4.75,1.38461538461538,3.76923076923077,a,10,26,5.3842,3.9211,-7.152415781011674
BILKING,BILKING,47,34,75,9,0.7393939393939394,0.10714285714285714,0.5802469135802469,2.1666666666666665,12.0,1.0833333333333333,12.0,BILKING,BILKING,3.22727272727273,2.42307692307692,3.03703703703704,1.56,2.17857142857143,v,4,14,0.699,0.699,-17.46989121964337
PENCHANT,PENCHANT,51,37,90,4,0.7747252747252747,0.0425531914893617,0.5795454545454546,2.9565217391304346,23.0,1.1666666666666667,24.0,PENCHANT,PENCHANT,2.63636363636364,1.80769230769231,3.75862068965517,1.62962962962963,3.37931034482759,n,1,4,1.4472,1.4314,-13.611647554562824
SUPERIORS,SUPERIORS,51,37,81,13,0.7252747252747253,0.13829787234042554,0.5795454545454546,2.85,20.0,1.4074074074074074,27.0,SUPERIORS,SUPERIORS,3.35,2.68,4.92592592592593,2.25,2.71428571428571,n,6,12,2.1584,2.0934,-12.74428865143944
DISCOURAGE,DISCOURAGE,51,37,77,17,0.7032967032967034,0.18085106382978725,0.5795454545454546,2.925925925925926,27.0,1.206896551724138,29.0,DISCOURAGE,DISCOURAGE,2.36363636363636,1.88,4.72413793103448,1.59259259259259,1.79310344827586,v,3,7,1.8388,1.8062,-12.597275617272144
ASSAILANT,ASSAILANT,62,45,110,7,0.7678571428571429,0.05982905982905983,0.5794392523364486,2.409090909090909,22.0,1.2962962962962965,27.0,ASSAILANT,ASSAILANT,4.42857142857143,3.57692307692308,4.41666666666667,3.38461538461538,1.30769230769231,n,1,4,1.8808,1.7993,-13.737058537986238
LENGTH,LENGTH,44,32,81,7,0.7621951219512195,0.07954545454545454,0.5789473684210527,2.571428571428572,21.0,1.5925925925925926,27.0,LENGTH,LENGTH,2.40909090909091,3.11538461538462,4.83333333333333,2.76923076923077,3.08,n,5,7,2.5551,2.433,-9.3190241949031
PACKING,PACKING,44,32,67,11,0.7207792207792207,0.14102564102564102,0.5789473684210527,2.272727272727273,22.0,2.076923076923077,26.0,PACKING,PACKING,2.63636363636364,2.96153846153846,4.70833333333333,3.5,3.19230769230769,n,16,34,2.8445,2.7597,-11.732640430869074
