word,WORD,SyntCat,Category,hits,misses,false_alarms,correct_rejections,log_freqs,log_word_len,Article,Word,X,Input.trial_,Experiment.x,meanings,meanings_n,Experiment.y,num_synonyms,syn_n,arousal,concrete,fam,image,valence,NgramFreqArticle,NgramFreqNoArticle,num_syn,r.given.w,w.given.r,Acc,false_alarm_rate,hit_rate
AN ASTRONAUT,an ASTRONAUT,NOUN,people,70,11,15,73,0.48441,0.54877,an,ASTRONAUT,74,AN ASTRONAUT,mm_mar_2013,1,27,mm_mar_2013,1.04166666666667,24,4.12,4.61538461538461,4.64,4.55555555555556,3.96666666666667,-15.207653158598669,-13.819880400251742,2.04166666666667,1,0.4897959183673461,0.8461538461538461,0.17045454545454544,0.8641975308641975
AN ATHEIST,an ATHEIST,NOUN,people,79,6,9,84,0.53102,0.45707,an,ATHEIST,75,AN ATHEIST,mm_mar_2013,1,27,mm_mar_2013,0.68,25,2.22727272727273,3.07692307692308,4.77777777777778,1.64285714285714,2.69230769230769,-14.377420267164714,-13.336311751838748,1.6800000000000002,1,0.5952380952380952,0.9157303370786517,0.0967741935483871,0.9294117647058824
AN ATLAS,an ATLAS,NOUN,reading materials,59,34,3,98,0.44186,0.33431,an,ATLAS,74,AN ATLAS,mm_mar_2013,1.33333333333333,24,mm_mar_2013,1.25,20,2.43478260869565,4.7,4.89655172413793,4.26923076923077,3.2962962962963,-15.147790788686295,-12.208705522746868,2.25,0.7500000000000019,0.4444444444444444,0.8092783505154639,0.0297029702970297,0.6344086021505376
AN ATOMIC BOMB,an ATOMIC BOMB,NOUN,weapon,62,15,7,78,0.444,0.62198,an,ATOMIC BOMB,59,AN ATOMIC BOMB,mm_mar_2013,1.04,25,mm_mar_2013,0.80952380952381,21,4.71428571428571,4.66666666666667,4.75,4.03448275862069,1.38461538461538,-15.54880822176305,-13.855127882024396,1.80952380952381,0.9615384615384615,0.5526315789473683,0.8641975308641975,0.08235294117647059,0.8051948051948052
AN AUDIENCE,an AUDIENCE,NOUN,people,51,25,16,72,0.62986,0.50579,an,AUDIENCE,75,AN AUDIENCE,mm_mar_2013,1.44444444444444,27,mm_mar_2013,2.08333333333333,24,3.6,4.15384615384615,4.8,4.03703703703704,3.56666666666667,-12.321565428324526,-9.912165673826445,3.08333333333333,0.6923076923076944,0.3243243243243247,0.75,0.18181818181818182,0.6710526315789473
AN AUNT,an AUNT,NOUN,family relations,55,16,6,70,0.46758,0.2529,an,AUNT,75,AN AUNT,mm_mar_2013,1.12,25,mm_mar_2013,0.6,20,2.73913043478261,4.5,4.93103448275862,3.26923076923077,3.71428571428571,-14.492950700052429,-10.572581241152282,1.6,0.8928571428571428,0.625,0.8503401360544217,0.07894736842105263,0.7746478873239436
AN AUTHOR,an AUTHOR,NOUN,people,55,22,14,71,0.62123,0.40083,an,AUTHOR,69,AN AUTHOR,mm_mar_2013,1.37037037037037,27,mm_mar_2013,2.2,25,3.26086956521739,3.81481481481481,4.96428571428571,3.44827586206897,3.5,-12.868267349122545,-9.395777041374979,3.2,0.7297297297297299,0.3125,0.7777777777777778,0.16470588235294117,0.7142857142857143
AN AUTOMAKER,an AUTOMAKER,NOUN,people,56,43,13,93,0.31068,0.54877,an,AUTOMAKER,65,AN AUTOMAKER,mm_mar_2013,1.40909090909091,22,mm_mar_2013,1.52173913043478,23,2.56521739130435,4.25,4.18181818181818,2.75,3.13333333333333,-18.75262711018001,-16.100347713402172,2.52173913043478,0.7096774193548382,0.39655172413793144,0.7268292682926829,0.12264150943396226,0.5656565656565656
AN AUTOMATIC RIFLE,an AUTOMATIC RIFLE,NOUN,weapon,54,22,5,76,0.30845,0.73514,an,AUTOMATIC RIFLE,70,AN AUTOMATIC RIFLE,mm_mar_2013,1.07407407407407,27,mm_mar_2013,1.2,25,4.52173913043478,4.7037037037037,4.89285714285714,4.6551724137931,2.30769230769231,-17.407639374844827,-15.942720653849147,2.2,0.9310344827586242,0.45454545454545453,0.8280254777070064,0.06172839506172839,0.7105263157894737
AN EAGLE,an EAGLE,NOUN,living things,54,26,13,73,0.52048,0.33431,an,EAGLE,76,AN EAGLE,mm_mar_2013,1.80769230769231,26,mm_mar_2013,0.631578947368421,19,3.69565217391304,4.84210526315789,4.89655172413793,4.76923076923077,3.88888888888889,-13.836205028011786,-11.75072387339469,1.631578947368421,0.5531914893617015,0.6129032258064516,0.7650602409638554,0.1511627906976744,0.675
AN EARLOBE,an EARLOBE,NOUN,human body,52,27,6,86,0.2256,0.45707,an,EARLOBE,76,AN EARLOBE,mm_mar_2013,1,30,mm_mar_2013,0.346153846153846,26,2.40909090909091,4.75862068965517,4.93333333333333,4.92307692307692,3.1,-17.843204044039066,-14.363067439154428,1.346153846153846,1,0.7428571428571429,0.8070175438596491,0.06521739130434782,0.6582278481012658
AN EARRING,an EARRING,NOUN,clothing,62,23,3,86,0.3771,0.45707,an,EARRING,71,AN EARRING,mm_mar_2013,1,27,mm_mar_2013,0.8,25,2.82608695652174,4.51851851851852,4.96296296296296,4.60714285714286,3.5,-16.023755879131077,-14.272235692187554,1.8,1,0.5555555555555556,0.8505747126436781,0.033707865168539325,0.7294117647058823
AN EGYPTIAN,an EGYPTIAN,NOUN,people,58,18,2,79,0.52174,0.50579,an,EGYPTIAN,77,AN EGYPTIAN,mm_mar_2013,1.13333333333333,30,mm_mar_2013,0.346153846153846,26,3.36363636363636,4.13793103448276,4.26666666666667,4.07692307692308,3.23333333333333,-13.969867728773767,-11.200373504929972,1.346153846153846,0.8823529411764732,0.7428571428571429,0.8726114649681529,0.024691358024691357,0.7631578947368421
AN ELECTRICIAN,an ELECTRICIAN,NOUN,people,57,22,11,76,0.47836,0.62198,an,ELECTRICIAN,54,AN ELECTRICIAN,mm_mar_2013,1,26,mm_mar_2013,0.48,25,2.34782608695652,4.19230769230769,4.73076923076923,3.76666666666667,3.32142857142857,-15.396008230194987,-14.155604575075065,1.48,1,0.6756756756756757,0.8012048192771084,0.12643678160919541,0.7215189873417721
AN ELEPHANT,an ELEPHANT,NOUN,living things,67,13,6,84,0.5441,0.50579,an,ELEPHANT,55,AN ELEPHANT,mm_mar_2013,1.22222222222222,27,mm_mar_2013,0.384615384615385,26,3,4.76923076923077,4.88461538461539,4.96666666666667,4,-13.637049652181648,-11.98132426243536,1.384615384615385,0.8181818181818196,0.722222222222222,0.888235294117647,0.06666666666666667,0.8375
AN EMBALMER,an EMBALMER,NOUN,people,67,22,2,94,0.27595,0.50579,an,EMBALMER,66,AN EMBALMER,mm_mar_2013,1,22,mm_mar_2013,1.17391304347826,23,2.60869565217391,4.25,4.13636363636364,3,2.13793103448276,-18.66878933072641,-16.8811207040822,2.17391304347826,1,0.4600000000000002,0.8702702702702703,0.020833333333333332,0.7528089887640449
AN EMPEROR,an EMPEROR,NOUN,people,60,23,12,78,0.42586,0.45707,an,EMPEROR,72,AN EMPEROR,mm_mar_2013,1.2962962962963,27,mm_mar_2013,2.56,25,3.78260869565217,4.40740740740741,4.5,4.24137931034483,2.96153846153846,-14.578415318526183,-10.740143922551738,3.56,0.7714285714285692,0.2808988764044944,0.7976878612716763,0.13333333333333333,0.7228915662650602
AN END TABLE,an END TABLE,NOUN,furniture,55,24,6,81,0.32921,0.54877,an,END TABLE,76,AN END TABLE,mm_mar_2013,1.10714285714286,28,mm_mar_2013,0.48,25,1.81818181818182,4.7037037037037,4.75,4.39285714285714,3.19230769230769,-16.42512062266421,-14.975896958844837,1.48,0.9032258064516105,0.6756756756756757,0.8192771084337349,0.06896551724137931,0.6962025316455697
AN ENFORCER,an ENFORCER,NOUN,people,41,30,10,64,0.35231,0.50579,an,ENFORCER,56,AN ENFORCER,mm_mar_2013,1.59259259259259,27,mm_mar_2013,2.26923076923077,26,3.66666666666667,3.11538461538462,4.6,2.66666666666667,2.32142857142857,-16.27823175175562,-14.41545139539136,3.26923076923077,0.6279069767441872,0.3058823529411764,0.7241379310344828,0.13513513513513514,0.5774647887323944
AN ENGLISHMAN,an ENGLISHMAN,NOUN,people,64,20,5,85,0.4957,0.58721,an,ENGLISHMAN,76,AN ENGLISHMAN,mm_mar_2013,1.03703703703704,27,mm_mar_2013,0.954545454545455,22,2.28,4.23076923076923,4.80769230769231,3.33333333333333,3.43333333333333,-13.785987421506304,-12.633609334075286,1.954545454545455,0.9642857142857114,0.5116279069767441,0.8563218390804598,0.05555555555555555,0.7619047619047619
AN ENSIGN,an ENSIGN,NOUN,people,41,36,3,80,0.37271,0.40083,an,ENSIGN,77,AN ENSIGN,mm_mar_2013,1.18181818181818,22,mm_mar_2013,0.9375,16,2.6,3.33333333333333,3.46153846153846,2.33333333333333,3.23333333333333,-16.22158941081649,-13.793044051382743,1.9375,0.8461538461538474,0.5161290322580645,0.75625,0.03614457831325301,0.5324675324675324
AN ESPRESSO,an ESPRESSO,NOUN,drink,49,15,4,68,0.42888,0.50579,an,ESPRESSO,67,AN ESPRESSO,mm_mar_2013,1.07692307692308,26,mm_mar_2013,1,25,3.69565217391304,4.66666666666667,4.71428571428571,4.45833333333333,3.96666666666667,-16.048895455720594,-13.725939649858962,2,0.9285714285714259,0.5,0.8602941176470589,0.05555555555555555,0.765625
AN EXECUTIVE,an EXECUTIVE,NOUN,people,48,25,13,71,0.61335,0.54877,an,EXECUTIVE,68,AN EXECUTIVE,mm_mar_2013,1.28,25,mm_mar_2013,2.26086956521739,23,2.86363636363636,4.08333333333333,4.59090909090909,3.25,3.06666666666667,-13.22899366718093,-10.131014590591073,3.26086956521739,0.78125,0.3066666666666668,0.7579617834394905,0.15476190476190477,0.6575342465753424
AN EXPERT,an EXPERT,NOUN,people,40,33,8,79,0.68382,0.40083,an,EXPERT,60,AN EXPERT,mm_mar_2013,1.28,25,mm_mar_2013,2.52380952380952,21,3.33333333333333,2.88888888888889,4.92857142857143,1.96551724137931,4.03846153846154,-12.169054878484827,-10.511089222211735,3.52380952380952,0.78125,0.28378378378378405,0.74375,0.09195402298850575,0.547945205479452
AN EYELASH,an EYELASH,NOUN,human body,57,16,7,72,0.38864,0.45707,an,EYELASH,61,AN EYELASH,mm_mar_2013,1.04,25,mm_mar_2013,0.142857142857143,21,2,4.44444444444444,4.96428571428571,4.72413793103448,3.23076923076923,-16.048895496124338,-15.171412032413787,1.142857142857143,0.9615384615384615,0.8749999999999999,0.8486842105263158,0.08860759493670886,0.7808219178082192
AN HEIR,an HEIR,NOUN,people,47,31,3,88,0.46885,0.2529,an,HEIR,77,AN HEIR,mm_mar_2013,1.12,25,mm_mar_2013,1.83333333333333,18,3.21739130434783,3.8,4.75862068965517,2.42307692307692,3.60714285714286,-14.177602570766716,-11.977044048716063,2.83333333333333,0.8928571428571428,0.35294117647058865,0.7988165680473372,0.03296703296703297,0.6025641025641025
AN INDIAN,an INDIAN,NOUN,people,47,35,2,87,0.61144,0.40083,an,INDIAN,78,AN INDIAN,mm_mar_2013,1.9,30,mm_mar_2013,1.42307692307692,26,2.59090909090909,4,4.46666666666667,4.73076923076923,3.16666666666667,-12.652470160908896,-9.674537285319367,2.42307692307692,0.5263157894736842,0.41269841269841323,0.783625730994152,0.02247191011235955,0.573170731707317
AN INDUSTRIALIST,an INDUSTRIALIST,NOUN,people,54,26,6,81,0.34027,0.68293,an,INDUSTRIALIST,52,AN INDUSTRIALIST,mm_mar_2013,1.06896551724138,29,mm_mar_2013,1,23,2.66666666666667,3.47826086956522,4.17241379310345,2.76,2.89285714285714,-16.7709703078458,-14.511560748353833,2,0.9354838709677414,0.5,0.8083832335329342,0.06896551724137931,0.675
AN INSIDER,an INSIDER,NOUN,people,55,27,10,78,0.51994,0.45707,an,INSIDER,57,AN INSIDER,mm_mar_2013,1.61538461538462,26,mm_mar_2013,1.57692307692308,26,2.73913043478261,2.73076923076923,4.64,1.93103448275862,2.96428571428571,-14.398016615859666,-12.6529822579364,2.57692307692308,0.6190476190476173,0.3880597014925368,0.7823529411764706,0.11363636363636363,0.6707317073170732
AN INTERVIEWER,an INTERVIEWER,NOUN,people,55,26,15,73,0.45414,0.62198,an,INTERVIEWER,58,AN INTERVIEWER,mm_mar_2013,1.22222222222222,27,mm_mar_2013,0.88,25,2.43478260869565,4.03846153846154,4.88461538461539,3.2,3.21428571428571,-14.70744351115284,-12.341087418568344,1.88,0.8181818181818196,0.5319148936170213,0.757396449704142,0.17045454545454544,0.6790123456790124
AN INVERTEBRATE,an INVERTEBRATE,NOUN,living things,66,14,2,81,0.33522,0.65373,an,INVERTEBRATE,69,AN INVERTEBRATE,mm_mar_2013,1.04545454545455,22,mm_mar_2013,1.04166666666667,24,2.47826086956522,4.375,4.18181818181818,3.95833333333333,2.96666666666667,-17.16860453798345,-13.863142308120029,2.04166666666667,0.9565217391304306,0.4897959183673461,0.901840490797546,0.024096385542168676,0.825
AN ISLET,an ISLET,NOUN,earth formation,64,24,3,90,0.3351,0.33431,an,ISLET,73,AN ISLET,mm_mar_2013,1.33333333333333,21,mm_mar_2013,1.15789473684211,19,2.47826086956522,3.85185185185185,3.46428571428571,3.86206896551724,3.30769230769231,-16.77780703211639,-13.622244345701578,2.1578947368421098,0.7500000000000019,0.4634146341463405,0.850828729281768,0.03225806451612903,0.7272727272727273
AN OLEANDER,an OLEANDER,NOUN,living things,65,13,5,76,0.16187000000000001,0.50579,an,OLEANDER,78,AN OLEANDER,mm_mar_2013,1.12,25,mm_mar_2013,0.411764705882353,17,2.56,4.16,2.92307692307692,3.14814814814815,3.56666666666667,-18.844142203027086,-15.514063685880025,1.411764705882353,0.8928571428571428,0.7083333333333333,0.8867924528301887,0.06172839506172839,0.8333333333333334
AN ONION,an ONION,NOUN,food,60,27,5,90,0.45761,0.33431,an,ONION,53,AN ONION,mm_mar_2013,1.13333333333333,30,mm_mar_2013,0.130434782608696,23,2.57142857142857,4.78260869565217,4.82758620689655,4.88,3.46428571428571,-15.009450300228526,-11.680059782304838,1.130434782608696,0.8823529411764732,0.8846153846153844,0.8241758241758241,0.05263157894736842,0.6896551724137931
AN ORIGINATOR,an ORIGINATOR,NOUN,people,59,33,11,85,0.36959,0.58721,an,ORIGINATOR,78,AN ORIGINATOR,mm_mar_2013,1.25,24,mm_mar_2013,2.05263157894737,19,2.82608695652174,2.95,4.17241379310345,1.80769230769231,3.60714285714286,-17.05446828928122,-13.682560453267868,3.05263157894737,0.8,0.32758620689655155,0.7659574468085106,0.11458333333333333,0.6413043478260869
AN ORIOLE,an ORIOLE,NOUN,living things,62,15,2,79,0.21963,0.40083,an,ORIOLE,77,AN ORIOLE,mm_mar_2013,1.75,24,mm_mar_2013,0.294117647058824,17,2.77272727272727,4.07407407407407,3.60714285714286,3.7037037037037,3.46153846153846,-18.256355535063513,-15.505951287550143,1.294117647058824,0.5714285714285714,0.7727272727272724,0.8924050632911392,0.024691358024691357,0.8051948051948052
AN ORPHAN,an ORPHAN,NOUN,family relations,56,12,5,73,0.5093,0.40083,an,ORPHAN,79,AN ORPHAN,mm_mar_2013,1.5,26,mm_mar_2013,1.15,20,2.69565217391304,4.35,4.75862068965517,3.38461538461538,1.96428571428571,-14.031009794863582,-12.10950936024144,2.15,0.6666666666666666,0.46511627906976744,0.8835616438356164,0.0641025641025641,0.8235294117647058
AN OUTDOORSMAN,an OUTDOORSMAN,NOUN,people,72,15,11,84,0.31077,0.62198,an,OUTDOORSMAN,54,AN OUTDOORSMAN,mm_mar_2013,1,30,mm_mar_2013,1.34782608695652,23,3.76190476190476,4.08695652173913,4.51724137931035,3.84,3.74074074074074,-17.73310736945011,-16.360996086733024,2.3478260869565197,1,0.42592592592592626,0.8571428571428571,0.11578947368421053,0.8275862068965517
AN OUTPATIENT,an OUTPATIENT,NOUN,people,40,23,1,69,0.52355,0.58721,an,OUTPATIENT,74,AN OUTPATIENT,mm_mar_2013,1.30769230769231,26,mm_mar_2013,0.333333333333333,24,2.82608695652174,3.77777777777778,4.60714285714286,2.79310344827586,2.80769230769231,-14.51072604086469,-12.55205472140318,1.333333333333333,0.7647058823529399,0.7500000000000002,0.8195488721804511,0.014285714285714285,0.6349206349206349
AN RV,an RV,NOUN,human dwelling,64,24,2,96,0.50611,0,an,RV,55,AN RV,mm_mar_2013,1,28,mm_mar_2013,1.09090909090909,22,3,4.81818181818182,4.79310344827586,4.8,3.57142857142857,-16.343047850289746,-12.831716960242124,2.09090909090909,1,0.47826086956521763,0.8602150537634409,0.02040816326530612,0.7272727272727273
AN UNDERSHIRT,an UNDERSHIRT,NOUN,clothing,41,33,3,81,0.30309,0.58721,an,UNDERSHIRT,80,AN UNDERSHIRT,mm_mar_2013,1.04166666666667,24,mm_mar_2013,1.45,20,1.60869565217391,4.75,4.86206896551724,4.44,3.21428571428571,-17.219815685449515,-15.026533589080044,2.45,0.9599999999999969,0.4081632653061224,0.7721518987341772,0.03571428571428571,0.5540540540540541
AN USHER,an USHER,NOUN,people,56,19,12,75,0.39509,0.33431,an,USHER,70,AN USHER,mm_mar_2013,1.38461538461538,26,mm_mar_2013,1.41666666666667,24,2.26086956521739,4.29166666666667,4.72727272727273,4,3.20689655172414,-16.017321802636193,-13.209100449148954,2.41666666666667,0.7222222222222247,0.4137931034482753,0.808641975308642,0.13793103448275862,0.7466666666666667
ANABEL,ANABEL,NOUN,common names,40,23,5,65,0.49201,0.40083,NaN,ANABEL,59,ANABEL,mm_mar_2013,1.26923076923077,26,mm_mar_2013,0,20,2.25,3.73076923076923,3.11538461538462,2.4,3.25,-15.73665907279544,-15.73665907279544,1,0.7878787878787874,1,0.7894736842105263,0.07142857142857142,0.6349206349206349
ANASTASIA,ANASTASIA,NOUN,common names,53,12,12,59,0.60851,0.54877,NaN,ANASTASIA,81,ANASTASIA,mm_mar_2013,1.08333333333333,24,mm_mar_2013,0,17,3.04347826086957,4.73684210526316,3.6551724137931,3.38461538461538,3.32142857142857,-13.833850870636894,-13.833850870636894,1,0.923076923076926,1,0.8235294117647058,0.16901408450704225,0.8153846153846154
ANDREA,ANDREA,NOUN,common names,66,17,14,72,0.72483,0.40083,NaN,ANDREA,79,ANDREA,mm_mar_2013,1.26666666666667,30,mm_mar_2013,0.08,25,2.86363636363636,3.46428571428571,2.83333333333333,2.84615384615385,3.3,-12.180439237093793,-12.180439237093793,1.08,0.7894736842105243,0.9259259259259258,0.8165680473372781,0.16279069767441862,0.7951807228915663
ANDREW,ANDREW,NOUN,common names,58,23,14,72,0.81784,0.40083,NaN,ANDREW,60,ANDREW,mm_mar_2013,1.2962962962963,27,mm_mar_2013,0,25,1.95652173913043,3.65384615384615,3.65384615384615,2.8,3.33333333333333,-10.660530549717972,-10.660530549717972,1,0.7714285714285692,1,0.7784431137724551,0.16279069767441862,0.7160493827160493
ANDREW JOHNSON,ANDREW JOHNSON,NOUN,famous people,64,31,9,99,0.49393,0.70997,NaN,ANDREW JOHNSON,62,ANDREW JOHNSON,mm_mar_2013,1,25,mm_mar_2013,0,20,2.71428571428571,4.48148148148148,4.03571428571429,4.03448275862069,3.30769230769231,-15.385069104336766,-15.385069104336766,1,1,1,0.8029556650246306,0.08333333333333333,0.6736842105263158
ANDY WARHOL,ANDY WARHOL,NOUN,famous people,72,11,12,75,0.5743,0.62198,NaN,ANDY WARHOL,79,ANDY WARHOL,mm_mar_2013,1.07407407407407,27,mm_mar_2013,0.0869565217391304,23,3.24,4.65384615384615,4.23076923076923,4.18518518518519,3.36666666666667,-15.07339478226194,-15.07339478226194,1.0869565217391304,0.9310344827586242,0.92,0.8647058823529412,0.13793103448275862,0.8674698795180723
ANGELICA,ANGELICA,NOUN,common names,67,13,11,76,0.59541,0.50579,NaN,ANGELICA,71,ANGELICA,mm_mar_2013,1.2,25,mm_mar_2013,0.0434782608695652,23,3.1304347826087,4.41666666666667,2.90909090909091,2.875,3.23333333333333,-13.525635865427265,-13.525635865427265,1.0434782608695652,0.8333333333333334,0.9583333333333334,0.8562874251497006,0.12643678160919541,0.8375
ANGELINA JOLIE,ANGELINA JOLIE,NOUN,famous people,76,4,10,72,0.63117,0.70997,NaN,ANGELINA JOLIE,63,ANGELINA JOLIE,mm_mar_2013,1,25,mm_mar_2013,0,19,3.80952380952381,4.55555555555556,4.85714285714286,4.89655172413793,3.61538461538462,-16.12038271856841,-16.12038271856841,1,1,1,0.9135802469135802,0.12195121951219512,0.95
ANNE BOLEYN,ANNE BOLEYN,NOUN,famous people,53,17,5,76,0.43148,0.62198,NaN,ANNE BOLEYN,80,ANNE BOLEYN,mm_mar_2013,1,25,mm_mar_2013,0.217391304347826,23,2.84,4.64,3.53846153846154,3.33333333333333,2.89655172413793,-15.223920921313782,-15.223920921313782,1.217391304347826,1,0.8214285714285715,0.8543046357615894,0.06172839506172839,0.7571428571428571
ANOREXIA,ANOREXIA,NOUN,diseases and conditions,67,16,8,79,0.58464,0.50579,NaN,ANOREXIA,64,ANOREXIA,mm_mar_2013,1.12,25,mm_mar_2013,0.35,20,2.61904761904762,2.92592592592593,4.89285714285714,3.5,1.20833333333333,-12.608903466936258,-12.608903466936258,1.35,0.8928571428571428,0.7407407407407407,0.8588235294117647,0.09195402298850575,0.8072289156626506
ANTARCTICA,ANTARCTICA,NOUN,earth formation,65,15,9,76,0.70938,0.58721,NaN,ANTARCTICA,65,ANTARCTICA,mm_mar_2013,1,25,mm_mar_2013,0.1,20,3.35,4.62962962962963,4.85714285714286,4.03448275862069,3.07692307692308,-13.058805864317533,-13.058805864317533,1.1,1,0.9090909090909091,0.8545454545454545,0.10588235294117647,0.8125
ANTHONY HOPKINS,ANTHONY HOPKINS,NOUN,famous people,73,12,9,80,0.55229,0.73514,NaN,ANTHONY HOPKINS,82,ANTHONY HOPKINS,mm_mar_2013,1,24,mm_mar_2013,0.05,20,3.17391304347826,4.95,4.44827586206897,4.61538461538461,3.39285714285714,-16.778862989562743,-16.778862989562743,1.05,1,0.9523809523809523,0.8793103448275862,0.10112359550561797,0.8588235294117647
ANTOINETTE,ANTOINETTE,NOUN,common names,66,16,12,76,0.5637,0.58721,NaN,ANTOINETTE,81,ANTOINETTE,mm_mar_2013,1.04166666666667,24,mm_mar_2013,0.142857142857143,21,2.6,3.88461538461538,3.73076923076923,2.92592592592593,3.13333333333333,-13.650318711304802,-13.650318711304802,1.142857142857143,0.9599999999999969,0.8749999999999999,0.8352941176470589,0.13636363636363635,0.8048780487804879
ANXIOUS,ANXIOUS,ADJ,NaN,51,24,10,71,0.67319,0.45707,NaN,ANXIOUS,78,ANXIOUS,mm_mar_2013,1.25,28,mm_mar_2013,3.19230769230769,26,4,1.84615384615385,4.82142857142857,2.32142857142857,1.88461538461538,-10.887153176688916,-10.887153176688916,4.19230769230769,0.8,0.23853211009174327,0.782051282051282,0.12345679012345678,0.68
APATHETIC,APATHETIC,ADJ,NaN,55,23,12,71,0.52577,0.54877,NaN,APATHETIC,56,APATHETIC,mm_mar_2013,1.17857142857143,28,mm_mar_2013,2.95454545454545,22,1.76190476190476,1.65217391304348,4.31034482758621,1.84,2.03571428571429,-14.173439295162927,-14.173439295162927,3.95454545454545,0.8484848484848475,0.2528735632183911,0.782608695652174,0.14457831325301204,0.7051282051282052
APHASIA,APHASIA,NOUN,diseases and conditions,45,20,2,70,0.49362,0.45707,NaN,APHASIA,80,APHASIA,mm_mar_2013,1,14,mm_mar_2013,0.785714285714286,14,2.18181818181818,2.31034482758621,2,1.34615384615385,2.06666666666667,-13.104024355306553,-13.104024355306553,1.785714285714286,1,0.5599999999999999,0.8394160583941606,0.027777777777777776,0.6923076923076923
APPROPRIATE,APPROPRIATE,ADJ,NaN,47,34,17,72,0.87137,0.62198,NaN,APPROPRIATE,75,APPROPRIATE,mm_mar_2013,1.7037037037037,27,mm_mar_2013,3.24,25,2.43478260869565,1.66666666666667,4.85185185185185,1.75862068965517,3.76923076923077,-9.176384076986963,-9.176384076986963,4.24,0.5869565217391317,0.23584905660377356,0.7,0.19101123595505617,0.5802469135802469
AQUATIC,AQUATIC,ADJ,NaN,35,27,8,64,0.68022,0.45707,NaN,AQUATIC,61,AQUATIC,mm_mar_2013,1.15384615384615,26,mm_mar_2013,1.57692307692308,26,2.78260869565217,3.23076923076923,4.68,3.06666666666667,3.71428571428571,-12.172354922153865,-12.172354922153865,2.57692307692308,0.8666666666666696,0.3880597014925368,0.7388059701492538,0.1111111111111111,0.5645161290322581
ARIEL,ARIEL,NOUN,common names,62,22,17,79,0.6655,0.33431,NaN,ARIEL,81,ARIEL,mm_mar_2013,1.2962962962963,27,mm_mar_2013,0.166666666666667,24,3.27272727272727,3.58620689655172,3.4,3.11538461538462,3.4,-12.960139739275986,-12.960139739275986,1.166666666666667,0.7714285714285692,0.8571428571428569,0.7833333333333333,0.17708333333333334,0.7380952380952381
ARISTOTLE,ARISTOTLE,NOUN,famous people,49,14,11,62,0.6453,0.54877,NaN,ARISTOTLE,72,ARISTOTLE,mm_mar_2013,1,25,mm_mar_2013,0.0416666666666667,24,3,4.58333333333333,4.31818181818182,4.25,3.9,-11.221169551132808,-11.221169551132808,1.0416666666666667,1,0.96,0.8161764705882353,0.1506849315068493,0.7777777777777778
ARNOLD SCHWAZENEGGER,ARNOLD SCHWAZENEGGER,NOUN,famous people,63,9,6,71,0.6006,0.8401,NaN,ARNOLD SCHWAZENEGGER,66,ARNOLD SCHWAZENEGGER,mm_mar_2013,1.04166666666667,24,mm_mar_2013,0,20,3.23809523809524,4.66666666666667,4.92857142857143,4.86206896551724,3.65384615384615,NA,NA,1,0.9599999999999969,1,0.8993288590604027,0.07792207792207792,0.875
AROUSING,AROUSING,ADJ,NaN,42,29,8,67,0.51182,0.50579,NaN,AROUSING,79,AROUSING,mm_mar_2013,1.66666666666667,27,mm_mar_2013,3.26923076923077,26,4.72727272727273,2.07407407407407,4.77777777777778,2.42857142857143,4.46153846153846,-13.462920565347805,-13.462920565347805,4.26923076923077,0.5999999999999988,0.2342342342342342,0.7465753424657534,0.10666666666666667,0.5915492957746479
